Location,Lat,Lon,LocationURL,State
Port Augusta,-32.49105453,137.7638245,AHO ,
Port Bonython,-32.98677,137.75939,SA ,
Port Botany,-33.9763,151.2179,NSW ,
Port Bridge,-34.8457,138.49278,SA ,
Port Broughton,-33.60028076,137.9317932,AHO ,
Port Broughton,-33.60028143,137.9317976,SA ,
Port Campbell,-38.61919022,142.9958344,AHO ,
Port Clinton,-34.22370529,138.0195618,AHO ,
Port Clinton,-34.2237978,138.0198054,SA ,
Port Curramulka,-34.6638,137.87799,SA ,
Port Davis,-33.26583862,137.8509979,AHO ,
Port Davis,-33.26584,137.851,SA ,
Port Denison,-29.27570915,114.9188995,AHO ,
Port Denison,-29.27571,114.9189,WA ,
Port Denison,-29.2871,114.9306,WA ,
Port Douglas,-16.4868068,145.4635361,AHO ,
Port Elliot Extension,-35.52831,138.67809,SA ,
Port Elliot Road,-35.53580856,138.6443787,AHO ,
Port Elliot West,-35.53311,138.67476,SA ,
Port Elliot,-35.53311539,138.68013,AHO ,
Port Elliot,-35.53311666,138.6801342,SA ,
Port Fairy,-38.38541794,142.2368012,AHO ,
Port Flinders,-33.10193,138.03106,SA ,
Port Franklin,-38.68333435,146.2666626,AHO ,
Port Gawler,-34.64626161,138.4721117,SA ,
Port Gawler,-34.66934238,138.4433202,SA ,
Port Germain,-33.02154871,138.0001591,SA ,
Port Germein,-33.02154871,138.0001591,SA ,
Port Germein,-33.02154922,138.0001526,AHO ,
Port Gibbon,-33.80169296,136.7996826,AHO ,
Port Gibbon,-33.80169297,136.7996849,SA ,
Port Giles,-35.02165985,137.7606964,AHO ,
Port Giles,-35.02166,137.76069,SA ,
Port Gregory Road,-28.2252816,114.3470133,AHO ,
Port Hacking Road North,-34.02487946,151.1065979,AHO ,
Port Hacking Road South,-34.05472565,151.1210785,AHO ,
Port Hacking,-34.0652,151.1179,NSW ,
Port Hacking,-34.06596375,151.1232147,AHO ,
Port Hedland,-20.31032,118.6008,WA ,
Port Hedland,-20.31229782,118.5826645,AHO ,
Port Hughes,-34.07595825,137.5521088,AHO ,
Port Hughes,-34.07595953,137.5521097,SA ,
Port Huon,-43.15000153,146.9600067,TAS ,
Port Huon,-43.15844345,146.9761505,AHO ,
Port John Bonython,-32.98677,137.75939,SA ,
Port Julia,-34.6638,137.87799,SA ,
Port Julia,-34.6638031,137.8779907,AHO ,
Port Kembla North,-34.4652,150.9012,NSW ,
Port Kembla Scenic Lookout,-34.4902,150.9179,NSW ,
Port Kembla,-34.4705,150.8932,NSW ,
Port Kembla,-34.4818,150.9012,NSW ,
Port Kembla,-34.48180008,150.9011993,AHO ,
Port Kennedy,-10.58350468,142.2192535,AHO ,
Port Kennedy,-32.36906,115.7365,WA ,
Port Kennedy,-32.36906052,115.7365036,AHO ,
Port Kenny,-33.16724987,134.6819787,SA ,
Port Kenny,-33.16852188,134.6845703,AHO ,
Port Latta,-40.84999847,145.3800049,TAS ,
Port Latta,-40.8531723,145.3807068,AHO ,
Port Lincoln Proper,-34.81279979,135.785082,SA ,
Port Lincoln,-34.72817144,135.8570628,SA ,
Port Lincoln,-34.7281723,135.8570557,AHO ,
Port MacDonnell,-38.05353619,140.6986384,SA ,
Port MacDonnell,-38.0535701,140.6997393,SA ,
Port Macdonnell,-38.05356979,140.6997376,AHO ,
Port Macquarie Lions Lookout,-31.4318,152.9179,NSW ,
Port Macquarie,-31.42958069,152.9112854,AHO ,
Port Macquarie,-31.4318,152.9179,NSW ,
Port Mannum,-34.92551538,139.3036644,SA ,
Port Melbourne,-37.83332825,144.9167023,AHO ,
Port Merrimbula,-36.8985,149.9012,NSW ,
Port Minlacowie,-34.83162,137.45964,SA ,
Port Monta,-34.0570755,137.5628662,AHO ,
Port Moonta,-34.05142,137.56902,SA ,
Port Moorowie,-35.11230087,137.5281982,AHO ,
Port Moorowie,-35.11230212,137.5281954,SA ,
Port Neill,-34.11940226,136.3489328,SA ,
Port Neill,-34.11940384,136.348938,AHO ,
Port Noarlunga South,-35.16349,138.4762,SA ,
Port Noarlunga,-35.14754868,138.4765625,AHO ,
Port Noarlunga,-35.14755,138.47657,SA ,
Port Noarlunga,-35.15071822,138.4705462,SA ,
Port Onkaparinga,-35.1637,138.47278,SA ,
Port Paterson,-32.55403,137.83789,SA ,
Port Phillip or Wolsleys Gap,-36.0652,148.2346,NSW ,
Port Pirie East,-33.18526,138.02879,SA ,
Port Pirie North,-33.17415,137.99591,SA ,
Port Pirie North-West Extension,-33.17816,138.00254,SA ,
Port Pirie North-West,-33.17563,138.0025,SA ,
Port Pirie South,-33.21132,138.02799,SA ,
Port Pirie West Extension,-33.17975,138.00148,SA ,
Port Pirie West,-33.1639,137.97848,SA ,
Port Pirie West,-33.17676353,138.0026514,SA ,
Port Pirie,-33.17693936,138.0093845,SA ,
Port Pirie,-33.17713165,138.0095062,AHO ,
Port Price,-34.28644562,137.994278,AHO ,
Port Prime,-34.51137,138.31949,SA ,
Port Rickaby,-34.67260742,137.4950714,AHO ,
Port Rickaby,-34.67261,137.49507,SA ,
Port Road,-41.05563355,145.9085846,AHO ,
Port Sorell Road,-41.18875885,146.4443207,AHO ,
Port Sorell,-41.15999985,146.5500031,TAS ,
Port Sorell,-41.16651916,146.5528259,AHO ,
Port Stephens,-32.6905,152.081,NSW ,
Port Stewart,-14.06680965,143.6861115,AHO ,
Port Victor,-35.55158,138.61948,SA ,
Port Victoria,-34.4971199,137.4836731,AHO ,
Port Victoria,-34.49712,137.48368,SA ,
Port Vincent North,-34.77112,137.85668,SA ,
Port Vincent,-34.7784,137.85827,SA ,
Port Vincent,-34.77840042,137.8582764,AHO ,
Port Wakefield North,-34.18107,138.15255,SA ,
Port Wakefield,-34.18541336,138.1504364,AHO ,
Port Wakefield,-34.18673524,138.1496829,SA ,
Port Ward  Greater Geraldton,-28.78333,114.6069,WA ,
Port Weeroona,-32.98677,137.75939,SA ,
Port Welshpool,-38.69958496,146.4659729,AHO ,
Port Willunga,-35.25885,138.46456,SA ,
Port Willunga,-35.2588501,138.4645538,AHO ,
Portagabra,-31.94878,116.1679,WA ,
Portal Lookout,-33.7818,150.6346,NSW ,
Portarlington,-38.11542129,144.6555939,AHO ,
Porter Ice Shelf,-67,49.33330154,AHO ,
Porter Lagoon,-33.82355,138.87727,SA ,
Porters Creek,-35.2559,150.3346,NSW ,
Porters Retreat,-33.9777,149.7762,NSW ,
Portes Corner,-42.66999817,147.0700073,TAS ,
Portland Estate,-34.85137,138.50772,SA ,
Portland Head,-33.5068,150.9179,NSW ,
Portland Nelson Road,-38.21386719,141.4220123,AHO ,
Portland,-33.3485,149.9846,NSW ,
Portland,-38.34013748,141.6009674,AHO ,
Portraith,-34.05708,137.56501,SA ,
Portsea,-38.32341003,144.7097015,AHO ,
Portsmith,-16.93666649,145.7755585,AHO ,
Portsmouth,-34.78834,138.49027,SA ,
Possum Brush,-32.0652,152.4346,NSW ,
Possum Brush,-32.06689453,152.4429474,AHO ,
Possum Camp,-30.0818,150.8179,NSW ,
Possum Creek,-28.6703,153.4932,NSW ,
Postans,-32.21906,115.8129,WA ,
Pot Boil Road,-40.21474075,148.2710571,AHO ,
Pot Corner,-32.82957,138.40068,SA ,
Potato Ground,-32.6652,149.1679,NSW ,
Potato Point,-36.0985,150.1346,NSW ,
Pothana,-32.6652,151.2929,NSW ,
Potters Gorge,-33.33611,115.9567,WA ,
Pottery Estate,-33.4873,150.1563,NSW ,
Potts Hill,-33.8902,151.0304,NSW ,
Potts Point,-31.6485,152.2346,NSW ,
Potts Point,-33.8656,151.226,NSW ,
Potts Point,-33.86819077,151.2254944,AHO ,
Pottsville Beach,-28.3818,153.5679,NSW ,
Pottsville,-28.3871,153.561,NSW ,
Pottsville,-28.39037132,153.5530701,AHO ,
Pottsville,-28.3985,153.5512,NSW ,
Poverty Corner,-32.62456,138.50084,SA ,
Poverty Flat,-32.10413,133.69988,SA ,
Poverty Patch,-28.76542,115.3848,WA ,
Poverty Point,-29.1152,152.3179,NSW ,
Poverty Point,-32.5485,149.2512,NSW ,
Poverty Point,-35.8568,144.9679,NSW ,
Powell Duffryn Terminals Pty Ltd,-33.97420502,151.2206726,AHO ,
Powens Closer Settlement Estate,-33.96433,138.78262,SA ,
Powers Closer Settlement Estate,-33.94891,138.74534,SA ,
Powers Corner,-37.0152,148.9846,NSW ,
Powlalup,-33.84436,115.9096,WA ,
Powranna,-41.68000031,147.2700043,TAS ,
Poynton,-32.499,137.77137,SA ,
Poyston,-32.50751,137.77461,SA ,
Prairie Oak,-34.7818,149.9846,NSW ,
Prairie,-34.85262,138.80819,SA ,
Prairiewood,-33.8653,150.904,NSW ,
Prankherd Corner,-33.53182,138.23191,SA ,
Pregan Island,-35.1068,147.3804,NSW ,
Premaydena,-43.04999924,147.7700043,TAS ,
Premaydena,-43.05540085,147.763794,AHO ,
Premer,-31.4652,149.9012,NSW ,
Preolenna,-41.08000183,145.5500031,TAS ,
Preservation Bay,-41.09999847,146.0399933,TAS ,
President Avenue,-33.96579361,151.1470032,AHO ,
President Avenue,-34.03554535,151.0694733,AHO ,
Presidents Hill Lookout,-33.4152,151.3346,NSW ,
Preston Beach,-32.8574,115.6718,WA ,
Preston Beach,-32.8774,115.6576,WA ,
Preston Settlement,-33.40861,116.1592,WA ,
Preston,-33.53796,116.0143,WA ,
Preston,-41.27999878,146.0700073,TAS ,
Prestons,-33.9485,150.8679,NSW ,
Pretty Beach,-33.5277,151.3471,NSW ,
Pretty Beach,-35.5831,150.3422,NSW ,
Pretty Corner,-34.90638,138.70489,SA ,
Pretty Gully,-28.7818,152.4346,NSW ,
Pretty Pine,-35.4152,144.8846,NSW ,
Pretty Valley,-29.8735,152.0012,NSW ,
Prevelly,-33.97798,114.9935,WA ,
Prevelly,-33.98056,114.9919,WA ,
Priathanna,-24.90455,115.3922,WA ,
Price,-34.28644735,137.9942831,SA ,
Primbee,-34.506,150.8837,NSW ,
Primrose Hill,-34.6568,150.8429,NSW ,
Primrose Sands,-42.88999939,147.6699982,TAS ,
Primrose Sands,-42.89860535,147.6777039,AHO ,
Primrose Valley,-35.4824,149.3937,NSW ,
Primrose,-41.77000046,145.5200043,TAS ,
Prince Charles Parade,-34.00839996,151.2039032,AHO ,
Prince Edward Avenue,-34.91164398,150.7620087,AHO ,
Prince Edward Park Road,-34.02689743,151.0467987,AHO ,
Prince Edward Street,-33.96741486,151.2507629,AHO ,
Prince Regent River,-15.495,125.1264,WA ,
Prince Street,-38.36247635,141.6211548,AHO ,
Prince of Wales Drive,-33.97891998,151.216568,AHO ,
Princes Highway,-32.76772698,137.9536851,AHO ,
Princes Highway,-33.88759995,151.1934052,AHO ,
Princes Highway,-33.92813873,151.1574402,AHO ,
Princes Highway,-33.97454834,151.1281586,AHO ,
Princes Highway,-35.35780335,150.4741516,AHO ,
Princes Highway,-35.70160675,150.1804962,AHO ,
Princes Highway,-36.21150971,150.1225739,AHO ,
Princes Highway,-36.46199036,139.8119354,AHO ,
Princes Highway,-37.07417301,149.8793591,AHO ,
Princes Highway,-37.45792389,140.2442322,AHO ,
Princes Highway,-37.51604843,149.4999542,AHO ,
Princes Highway,-37.88127519,147.9706909,AHO ,
Princes Highway,-38.24240112,141.8681336,AHO ,
Princes Highway,-38.26319885,141.6729431,AHO ,
Princes Highway,-38.4837025,143.0387789,AHO ,
Princess Elizabeth Land,-68,85.5,AHO ,
Princess Elizabeth Land,-68.5,80.36669159,AHO ,
Princess Elizabeth Land,-69.95294952,73.96778107,AHO ,
Princess Royal Drive,-35.02894211,117.8851471,AHO ,
Princess Royal,-32.12121,121.8087,WA ,
Princeton,-38.69374847,143.1554108,AHO ,
Private Village of Kandos,-32.8485,149.9679,NSW ,
Progress Base,-69.40000153,76.31666565,AHO ,
Promised Land,-30.3652,152.8846,NSW ,
Promised Land,-41.41999817,146.2100067,TAS ,
Proof Range,-34.25585211,138.1810611,SA ,
Proserpine-Shute Harbour Road,-20.26826668,148.717453,AHO ,
Prospect Central,-34.89088,138.59005,SA ,
Prospect East,-34.88915,138.60595,SA ,
Prospect Estate,-34.87229,138.58835,SA ,
Prospect Hill Extension,-34.87993,138.59803,SA ,
Prospect Hill,-34.88209,138.5985,SA ,
Prospect Hill,-35.22401,138.73206,SA ,
Prospect North,-34.88784,138.58959,SA ,
Prospect Park,-34.87603,138.5976,SA ,
Prospect South,-34.89459,138.59862,SA ,
Prospect Vale,-41.47999954,147.1199951,TAS ,
Prospect View,-34.8914,138.58999,SA ,
Prospect Village,-34.8923,138.59493,SA ,
Prospect West,-34.88732,138.58947,SA ,
Prospect,-33.7985,150.9262,NSW ,
Prospect,-34.88359,138.5923,SA ,
Prospect,-41.45999908,147.1300049,TAS ,
Prossers Crossing,-34.1485,148.8179,NSW ,
Protheroe,-28.51542,114.7348,WA ,
Providence Portal,-35.9485,148.6346,NSW ,
Prowaka,-29.62431,115.829,WA ,
Prunevale,-34.3985,148.3346,NSW ,
Pub Corner,-35.79991,137.47342,SA ,
Pub Corner,-42.38000107,147.0399933,TAS ,
Publications Ice Shelf,-69.66919444,75.226,AAD ,
Publications Ice Shelf,-69.66919708,75.22599792,AHO ,
Pucawan,-34.4152,147.3512,NSW ,
Puddledock,-30.3902,151.7429,NSW ,
Pudlyappa,-34.23836965,136.0959746,SA ,
Pudlycutting,-31.69515,117.6451,WA ,
Pudman Creek,-34.5985,148.9346,NSW ,
Puen Buen,-36.4485,149.7179,NSW ,
Puka Puka,-26.02666317,129.8458598,SA ,
Pukatja,-26.28534,132.13433,SA ,
Pukawarawi,-34.94236711,137.4499037,SA ,
Pulbeena,-40.88000107,145.1399994,TAS ,
Pulganbar,-29.4493,152.6807,NSW ,
Pullabooka,-33.7452,147.7893,NSW ,
Pullaming,-31.0568,150.3346,NSW ,
Pulletop,-35.4318,147.3846,NSW ,
Pullitop,-35.4318,147.3846,NSW ,
Pumpenbil,-28.3749,153.1596,NSW ,
Pumphouse Road,-40.83882141,145.1488495,AHO ,
Pumphreys Bridge,-32.66155,116.9043,WA ,
Pumphreys Bridge,-32.68294,116.8945,WA ,
Pumpkin Hollow,-30.23377,115.0217,WA ,
Punchbowl,-29.4485,152.7679,NSW ,
Punchbowl,-33.9235,151.0596,NSW ,
Punchbowl,-41.45000076,147.1600037,TAS ,
Punchbowls,-33.33833,115.6242,WA ,
Punchs Rest,-30.34454,138.49119,SA ,
Pundamulla,-33.23203115,134.7491162,SA ,
Pungja,-34.41683,137.50289,SA ,
Pungonda,-34.47326,140.86913,SA ,
Punine,-32.07905,116.7259,WA ,
Punkalla,-36.2152,150.0512,NSW ,
Punt Landing,-35.8152,145.0846,NSW ,
Puntabie,-32.20159493,134.1209743,SA ,
Puntaping,-33.31544,117.4015,WA ,
Punthari,-34.8162,139.30869,SA ,
Punyelroo,-34.60446,139.60347,SA ,
Pupulong,-34.83798,116.006,WA ,
Purananja,-26.58700248,129.3472265,SA ,
Pureba,-31.93770704,134.1867289,SA ,
Purfleet,-31.94028664,152.4709625,AHO ,
Purfleet,-31.9434,152.4676,NSW ,
Purgatory Corner,-30.7818,143.9346,NSW ,
Purlewaugh,-31.3485,149.5012,NSW ,
Purley Estate,-34.94959,138.62844,SA ,
Purnamoota,-31.7068,141.3846,NSW ,
Purnong,-34.84578,139.60095,SA ,
Purnong,-34.85424891,139.6236918,SA ,
Purnoo Lookout,-34.7652,150.3179,NSW ,
Purnululu,-17.86361,128.6247,WA ,
Purulba,-15.45081,125.219,WA ,
Pushbike Corner,-33.38855657,136.6092851,SA ,
Putaputa,-26.19090715,129.4001272,SA ,
Putney,-33.82698822,151.1031952,AHO ,
Putney,-33.8318,151.1012,NSW ,
Putta Bucca,-32.5735,149.5846,NSW ,
Puttapa,-30.67129673,138.4118765,SA ,
Putty,-32.9652,150.6679,NSW ,
Putungapa,-26.18157,130.1872,SA ,
Pututja,-26.54190894,132.0305196,SA ,
Puxtys Hollow,-32.5318,151.5846,NSW ,
Pyangle,-32.6485,149.9012,NSW ,
Pyap Central,-34.51312,140.42949,SA ,
Pyap West,-34.56614,140.36896,SA ,
Pyap,-34.44594,140.49801,SA ,
Pyengana,-41.27999878,148,TAS ,
Pyes Creek,-29.2485,151.8346,NSW ,
Pygery,-33.01885835,135.4097282,SA ,
Pyke Hollow,-29.00979,122.2003,WA ,
Pymble,-33.7485,151.1429,NSW ,
Pyramid Road,-38.49382019,145.2198944,AHO ,
Pyramul,-32.8818,149.6179,NSW ,
Pyree,-34.9152,150.6846,NSW ,
Pyree,-34.9169,150.6993,NSW ,
Pyrmont Bridge Road,-33.87541962,151.1903076,AHO ,
Pyrmont,-33.8683815,151.1936035,AHO ,
Pyrmont,-33.8687,151.1928,NSW ,
QUAIRADING,-32.01197,117.39554,GA ,
QUAMBATOOK,-35.8418237,143.5263952,VIC ,
QUAMBATOOK,-35.85236,143.52069,GA ,
QUAMBY,-20.36666667,140.2833333,QLD ,
QUANDONG,-37.8357236,144.5020786,VIC ,
QUANTONG,-36.7515715,142.041126,VIC ,
QUARRY HILL,-36.775389,144.2797135,VIC ,
QUATIA,-17.8,146,QLD ,
QUEALBAN,-19.3,146.8166667,QLD ,
QUEANBEYAN,-35.3515505,149.2329855,GA ,
QUEENS ROAD,-19.276667,146.815552,QLD ,
QUEENSCLIFF,-38.26789,144.66193,GA ,
QUEENSCLIFF,-38.2692937,144.6555919,VIC ,
QUEENSFERRY,-38.4188593,145.5000149,VIC ,
QUEENSPORT,-27.45,153.1,QLD ,
QUEENSTOWN,-37.6015278,145.2748611,VIC ,
QUEENSTOWN,-42.0805,145.55645,GA ,
QUEENTON,-20.07611,146.28139,QLD ,
QUILPIE,-26.6132725,144.271107,GA ,
QUILPIE,-26.616112,144.267502,QLD ,
QUILPIE,-26.879444,144.196106,QLD ,
QUINALOW,-27.108055,151.622498,QLD ,
QUINALOW,-27.13194,151.61889,QLD ,
QUINDALUP,-33.62906,115.1223,GA ,
QUINNS JUNCTION,-37.3245833,145.6681944,VIC ,
QUIRINDI,-31.5080595,150.680072,GA ,
QUNABA,-24.82416725,152.4302826,QLD ,
QUONDONG,-24.31666667,151.7666667,QLD ,
QUORN,-32.34676,138.04176,GA ,
Quaama,-36.4652,149.8679,NSW ,
Quaamaa,-36.4652,149.8679,NSW ,
Quagelbewoordine,-32.47849,117.0545,WA ,
Quagitup,-33.63403,119.9704,WA ,
Quairading,-31.95361,117.395,WA ,
Quairading,-32.01028,117.3994,WA ,
Quakers Hill,-33.7346,150.879,NSW ,
Qualco,-34.10533,139.89096,SA ,
Qualeup,-33.83546,116.809,WA ,
Qualeup,-33.86028,116.8208,WA ,
Quamaguging,-31.77627,116.9417,WA ,
Quambone,-30.9318,147.8679,NSW ,
Quamby Bend,-41.47999954,146.8600006,TAS ,
Quamby Brook,-41.59000015,146.699997,TAS ,
Quanda,-31.1318,148.7846,NSW ,
Quandary,-34.3818,147.3179,NSW ,
Quandialla,-34.0124,147.7876,NSW ,
Quandialla,-34.0152,147.7846,NSW ,
Quandong,-33.19865622,134.6193206,SA ,
Quandong,-33.9152,148.1679,NSW ,
Quanta Cutting,-30.85791,118.4437,WA ,
Quarantine Bay,-37.0652,149.8679,NSW ,
Quaranup Road,-35.06982803,117.9292297,AHO ,
Quardanoolagin,-31.26694,119.9756,WA ,
Quarmup,-33.8299,116.6987,WA ,
Quarram,-34.97102,116.9904,WA ,
Quarry Street,-32.04723358,115.7522812,AHO ,
Quarrys Corner,-42.95999908,147.1600037,TAS ,
Quart Pot,-33.9068,149.0179,NSW ,
Quartzville,-35.6985,148.1512,NSW ,
Quat Quatta,-35.9652,146.5846,NSW ,
Quay Street,-20.01584816,148.2504273,AHO ,
Queahgong Pit,-33.8652,150.1512,NSW ,
Queanbeyan East,-35.3466,149.244,NSW ,
Queanbeyan West,-35.3577,149.2082,NSW ,
Queanbeyan,-35.3485,149.2346,NSW ,
Queanbeyan,-35.353,149.2301,NSW ,
Queanbeyan,-35.353333,149.234167,NSW,
Quedjinup,-33.63075,115.1037,WA ,
Queel Queel Gums,-33.9485,145.1346,NSW ,
Queen Elizabeth Lookout,-33.7318,150.3179,NSW ,
Queen Mary Land,-66.85958099,101.0612412,AHO ,
Queen Mary Land,-67,96,AHO ,
Queen Street,-32.05285263,115.7477951,AHO ,
Queen Street,-41.14878464,146.163269,AHO ,
Queen Victoria Lookout,-33.7213,150.3604,NSW ,
Queens Domain,-42.86000061,147.3200073,TAS ,
Queens Own Town,-35.38374,138.82419,SA ,
Queens Park,-32.00378,115.9426,WA ,
Queens Park,-33.8994,151.2472,NSW ,
Queens Pinch,-32.7402,149.6846,NSW ,
Queens Square,-33.8485,150.9262,NSW ,
Queensbury,-34.87186,138.51326,SA ,
Queenscliff,-33.7824,151.2848,NSW ,
Queenscliff,-33.7829895,151.2855988,AHO ,
Queenscliff,-38.26789093,144.6619263,AHO ,
Queenscliffe,-35.65649,137.63925,SA ,
Queenstown,-34.86086,138.51037,SA ,
Queenstown,-36.8428,139.87694,SA ,
Queenstown,-42.08000183,145.5500031,TAS ,
Queenwood,-33.53861,115.9042,WA ,
Queenwood,-33.55435,115.9079,WA ,
Quejenup,-33.61409,115.1079,WA ,
Quelagetting,-31.46126,117.0881,WA ,
Quelarup,-33.66768,116.7479,WA ,
Quellington,-31.75543,116.864,WA ,
Quellington,-31.78377,116.8376,WA ,
Querilyup,-33.09629,115.8762,WA ,
Quialigo,-34.9455,149.7646,NSW ,
Quibray,-34.0318,151.2012,NSW ,
Quidong,-36.938,149.0576,NSW ,
Quiera Clearing,-34.9818,150.1512,NSW ,
Quiera,-34.9378,150.1998,NSW ,
Quigup,-33.97214,115.704,WA ,
Quilergup,-33.76047,115.6612,WA ,
Quillbeunderup,-34.37713,116.3726,WA ,
Quiltys Clearing,-35.1652,150.1901,NSW ,
Quiltys Red Ground,-35.1652,150.1846,NSW ,
Quinburra,-37.1318,149.0679,NSW ,
Quindalup,-33.63103,115.1254,WA ,
Quindalup,-33.65825,115.1248,WA ,
Quindanning,-32.99861,116.4708,WA ,
Quindanning,-33.04656,116.5698,WA ,
Quindinillup,-34.69324,117.1543,WA ,
Quindinup,-34.42991,116.8843,WA ,
Quininup,-33.7352,115.031,WA ,
Quinkitchmunging,-31.94877,116.5781,WA ,
Quinninup,-34.41139,116.3269,WA ,
Quinninup,-34.43408,116.2504,WA ,
Quinns Rock,-31.67127991,115.6976013,AHO ,
Quinns Rocks,-31.67128,115.6976,WA ,
Quintell Beach,-12.80528584,143.3565532,AHO ,
Quipolly,-31.4182,150.6979,NSW ,
Quirindi,-31.4985,150.6846,NSW ,
Quitjup,-34.38687,115.6004,WA ,
Quoiba,-41.20000076,146.3399963,TAS ,
Quoiba,-41.20681381,146.3488617,AHO ,
Quondolo,-36.9652,149.9346,NSW ,
Quondong,-32.1485,141.9179,NSW ,
Quondong,-33.9152,148.1679,NSW ,
Quonggullamarang,-36.8652,148.4012,NSW ,
Quongup,-33.87019,115.8715,WA ,
Quoraburagun Pinnacles,-36.9818,149.9346,NSW ,
Quorn Park,-32.34201,138.03397,SA ,
Quorn,-32.3480716,138.0419635,SA ,
Quorrobolong,-32.9152,151.3679,NSW ,
Quottabri,-30.3152,149.2179,NSW ,
Qyandong,-32.1485,141.9179,NSW ,
RACECOURSE,-21.1575,149.14,QLD ,
RACEVIEW,-27.638056,152.777222,QLD ,
RADFORD,-27.850279,152.639999,QLD ,
RAGLAN,-23.71620026,150.8188537,QLD ,
RAGLAN,-23.836111,150.762497,QLD ,
RAGLAN,-37.3415507,143.3130035,VIC ,
RAILTON,-41.3457,146.42363,GA ,
RAILWAY ESTATE,-19.27805519,146.8177795,QLD ,
RAINBOW BAY,-28.16478603,153.5477413,QLD ,
RAINBOW BEACH,-25.90443,153.09142,GA ,
RAINBOW BEACH,-25.90556,153.07917,QLD ,
RAINBOW BEACH,-25.90757281,153.0888206,QLD ,
RAINBOW FLAT,-32.01112,152.47371,GA ,
RAINBOW,-35.8356894,142.083198,VIC ,
RAINBOW,-35.89578,141.99789,GA ,
RAINBOW,-35.9015601,141.9349731,VIC ,
RAINWORTH,-27.46666667,152.9833333,QLD ,
RALUANA,-36.6565278,142.7634722,VIC ,
RAMINGINING,-12.33178,134.93191,GA ,
RAMLEH,-17.63333333,146.0166667,QLD ,
RAMROD CREEK,-37.6668056,147.8698611,VIC ,
RAMSAY,-27.73333,151.98333,QLD ,
RANCEBY,-38.3671732,145.857349,VIC ,
RANELAGH ESTATE,-38.1866667,145.0872222,VIC ,
RANELAGH,-43.00977,147.03764,GA ,
RANGAL,-23.58333333,148.8166667,QLD ,
RANGEMORE (BURDEKIN SHIRE),-19.98900414,147.4088745,QLD ,
RANGEMORE (TOOWOOMBA REGIONAL),-26.99556,151.68028,QLD ,
RANGES BRIDGE,-27.14639,151.08528,QLD ,
RANGEVILLE,-27.58472,151.99111,QLD ,
RANGEWOOD,-19.30111122,146.6277771,QLD ,
RANKO,-18.48333333,146.2166667,QLD ,
RANNES,-24.098612,150.119995,QLD ,
RANSOME,-27.48590279,153.1802368,QLD ,
RASMUSSEN,-19.35361099,146.7208252,QLD ,
RASPBERRY POINT,-37.4790278,146.19375,VIC ,
RATHDOWNEY,-28.191111,152.804443,QLD ,
RATHDOWNEY,-28.21146058,152.8633035,QLD ,
RATHSCAR WEST,-37.0114295,143.4920055,VIC ,
RATHSCAR,-36.9469013,143.5930892,VIC ,
RATHSCAR,-36.9730562,143.5466063,VIC ,
RAVENHALL,-37.7733997,144.7367727,VIC ,
RAVENSBOURNE,-27.33583,152.15861,QLD ,
RAVENSHOE,-17.60596577,145.4830433,QLD ,
RAVENSHOE,-17.6090115,145.483912,GA ,
RAVENSHOE,-17.62111092,145.5052795,QLD ,
RAVENSTHORPE,-33.58303,120.04688,GA ,
RAVENSWOOD SOUTH,-36.9393298,144.217876,VIC ,
RAVENSWOOD,-20.09650592,146.888879,QLD ,
RAVENSWOOD,-20.21888924,146.8891602,QLD ,
RAVENSWOOD,-36.8864603,144.2138068,VIC ,
RAVENSWOOD,-36.9270911,144.1640063,VIC ,
RAVENSWORTH,-17.29138756,143.6372223,QLD ,
RAWBELLE,-24.974722,150.731659,QLD ,
RAWSON,-37.95459,146.39931,GA ,
RAWSON,-37.9617075,146.406231,VIC ,
RAYMOND ISLAND (COMMUNITY CENTRE HALL) NEIGHBOURHOOD SAFER PLACE,-37.9224889,147.7273737,VIC ,
RAYMOND ISLAND,-37.91859,147.73153,GA ,
RAYMOND ISLAND,-37.9214071,147.747701,VIC ,
RAYMOND TERRACE,-32.75952,151.75051,GA ,
RAYMONDS HILL,-27.59,152.75528,QLD ,
RAYWOOD,-36.5060405,144.1554571,VIC ,
RAYWOOD,-36.5266552,144.2253504,VIC ,
READS LOOKOUT,-28.233619,153.277756,QLD ,
RED BEND,-17.73333333,145.2666667,QLD ,
RED BLUFF,-36.2576389,147.0734722,VIC ,
RED CAP CREEK,-37.4426389,141.2718056,VIC ,
RED CAP CREEK,-37.4498611,141.2895833,VIC ,
RED CAP,-37.4498611,141.2895833,VIC ,
RED CLIFFS (QUANDONG PARK) NEIGHBOURHOOD SAFER PLACE,-34.300003,142.190505,VIC ,
RED CLIFFS,-34.30942,142.18972,GA ,
RED CLIFFS,-34.3390555,142.2519589,VIC ,
RED HILL (BRISBANE CITY),-27.451113,153.003891,QLD ,
RED HILL SOUTH,-38.38216,145.02365,GA ,
RED HILL SOUTH,-38.3854546,145.0430747,VIC ,
RED HILL,-18.18333333,145.9333333,QLD ,
RED HILL,-26.63861,150.64806,QLD ,
RED HILL,-38.362136,145.015013,VIC ,
RED JACKET,-37.6551389,146.2984722,VIC ,
RED LION,-37.165734,143.759539,VIC ,
RED RISE,-35.8704167,144.3940278,VIC ,
RED RIVER,-17.43416596,143.3080597,QLD ,
